timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,s_accel_z,s_gyro_z,s_mag_x,s_mag_y
4.71146E+12,-0.8314514,0.031723022,14.434906,-0.5510559,-0.13374329,-0.2882843,16.259766,10.284424,-51.745605,13.9869903,-0.29996338,16.6857916,10.3906252
4.71147E+12,-0.8355255,-0.058654785,14.794785,-0.51475525,-0.19548035,-0.26242065,16.259766,10.284424,-51.745605,14.2360993,-0.293463134,16.4727788,10.3375246
4.71147E+12,-0.66482544,-0.068344116,15.120804,-0.45420837,-0.28352356,-0.22132874,16.773987,10.423279,-51.789856,14.5021547,-0.276403808,16.3626102,10.312195
4.71148E+12,-0.21987915,0.050048828,15.366745,-0.38269043,-0.3743286,-0.17333984,16.773987,10.423279,-51.789856,14.7794954,-0.249578856,16.4654544,10.339966
4.71148E+12,0.2597046,0.3035431,15.459839,-0.30039978,-0.45843506,-0.11880493,16.773987,10.423279,-51.789856,15.0354158,-0.212835692,16.5682986,10.367737
4.71149E+12,0.6650238,0.47006226,15.502533,-0.21774292,-0.5214386,-0.0680542,16.773987,10.423279,-51.789856,15.2489412,-0.168789672,16.6711428,10.395508
4.71149E+12,1.0431519,0.61886597,15.360596,-0.13890076,-0.55833435,-0.03213501,17.55371,11.193848,-52.009583,15.3621034,-0.122732544,16.9299316,10.5773928
4.7115E+12,1.4972839,0.8115845,15.056183,-0.065704346,-0.56625366,-0.009292603,17.55371,11.193848,-52.009583,15.3491792,-0.080325317,17.0858762,10.7315066
4.7115E+12,1.9126129,0.9688263,14.741272,0.003372192,-0.5388489,0.003219605,17.55371,11.193848,-52.009583,15.2240846,-0.045013428,17.2418208,10.8856204
4.71151E+12,2.214859,1.1298676,14.2799835,0.052261353,-0.48005676,0.003875732,17.55371,11.193848,-52.009583,14.9881135,-0.020477295,17.3977654,11.0397342
4.71151E+12,2.4654236,1.2683868,13.633789,0.084350586,-0.39437866,-0.009490967,16.088867,12.171936,-52.249146,14.6143647,-0.008764649,17.2607414,11.3894656
4.71152E+12,2.6461945,1.3512573,12.883514,0.10189819,-0.28416443,-0.038146973,16.088867,12.171936,-52.249146,14.1189483,-0.009967041,16.9677728,11.5850832
4.71152E+12,2.7412872,1.390274,12.149277,0.10832214,-0.16522217,-0.07707214,16.088867,12.171936,-52.249146,13.5375671,-0.023522949,16.6748042,11.7807008
4.71153E+12,2.6497803,1.3499451,11.371826,0.10308838,-0.04550171,-0.12231445,16.088867,12.171936,-52.249146,12.8636779,-0.04862976,16.3818356,11.9763184
4.71153E+12,2.5293427,1.327713,10.633301,0.08753967,0.07801819,-0.17900085,16.262817,12.811279,-52.305603,12.1343414,-0.085205076,16.123657,12.2998046
4.71154E+12,2.4614105,1.2871704,10.01123,0.06434631,0.18566895,-0.23439026,16.262817,12.811279,-52.305603,11.4098296,-0.130184935,16.158447,12.4276732
4.71154E+12,2.2705536,1.1938934,9.585037,0.034469604,0.27586365,-0.28755188,16.262817,12.811279,-52.305603,10.7501342,-0.180065916,16.193237,12.5555418
4.71155E+12,1.8818054,1.0443878,9.2677765,0.004302979,0.34248352,-0.33796692,16.262817,12.811279,-52.305603,10.1738341,-0.232244872,16.228027,12.6834104
4.71155E+12,1.4266205,0.8236389,8.907028,-0.019714355,0.3844757,-0.38331604,15.997314,13.092041,-52.416992,9.6808745,-0.28444519,16.2097164,12.8674314
4.71156E+12,1.0243225,0.6066284,8.511307,-0.035354614,0.40701294,-0.4214325,15.997314,13.092041,-52.416992,9.2564757,-0.33293152,16.1566158,12.9235838
4.71156E+12,0.8070679,0.50349426,8.186966,-0.042770386,0.4082489,-0.44198608,15.997314,13.092041,-52.416992,8.8916229,-0.374450684,16.1035152,12.9797362
4.71157E+12,0.67074585,0.46348572,7.919876,-0.044204712,0.38668823,-0.44358826,15.997314,13.092041,-52.416992,8.5585907,-0.40565796,16.0504146,13.0358886
4.71157E+12,0.6053009,0.45140076,7.7010193,-0.044937134,0.3501587,-0.4350891,14.886475,11.314392,-52.416992,8.24523926,-0.425082396,15.7751462,12.7365112
4.71158E+12,0.57650757,0.42025757,7.722107,-0.04902649,0.3053589,-0.41973877,14.886475,11.314392,-52.416992,8.00825506,-0.432366942,15.5529784,12.3809814
4.71158E+12,0.5918274,0.40490723,7.9236755,-0.061584473,0.25932312,-0.40072632,14.886475,11.314392,-52.416992,7.89072876,-0.428225706,15.3308106,12.0254516
4.71159E+12,0.61120605,0.40371704,8.032074,-0.08102417,0.21459961,-0.37974548,14.886475,11.314392,-52.416992,7.85975036,-0.415777586,15.1086428,11.6699218
4.71159E+12,0.611145,0.43972778,8.095245,-0.096221924,0.17570496,-0.36134338,15.577698,11.314392,-52.28119,7.89482416,-0.39932861,15.0247196,11.314392
4.7116E+12,0.61024475,0.47576904,8.113449,-0.102493286,0.14031982,-0.34347534,15.577698,11.314392,-52.28119,7.9773101,-0.381005858,15.1629642,11.314392
4.7116E+12,0.59407043,0.4811554,8.214462,-0.1027832,0.10520935,-0.3248291,15.577698,11.314392,-52.28119,8.0757811,-0.362023924,15.3012088,11.314392
4.71161E+12,0.5569153,0.4640808,8.309952,-0.09938049,0.06880188,-0.30784607,15.577698,11.314392,-52.28119,8.1530364,-0.343447874,15.4394534,11.314392
4.71161E+12,0.55529785,0.48329163,8.482254,-0.09083557,0.03439331,-0.29603577,16.317749,12.312317,-52.0813,8.2430724,-0.326705932,15.7257082,11.513977
4.71162E+12,0.5933533,0.552475,8.587097,-0.074783325,-0.003601074,-0.28396606,16.317749,12.312317,-52.0813,8.3414428,-0.311230468,15.8737184,11.713562
4.71162E+12,0.60432434,0.59552,8.524689,-0.05189514,-0.03981018,-0.27253723,16.317749,12.312317,-52.0813,8.4236908,-0.297042846,16.0217286,11.913147
4.71163E+12,0.5552521,0.57614136,8.383636,-0.023605347,-0.06863403,-0.26338196,16.317749,12.312317,-52.0813,8.4575256,-0.284753418,16.1697388,12.112732
4.71163E+12,0.43981934,0.50605774,8.245331,5.80E-04,-0.08262634,-0.2564087,15.916443,13.717651,-52.0813,8.4446014,-0.274465944,16.2374878,12.5933838
4.71164E+12,0.3516388,0.5064087,8.093658,0.015258789,-0.082595825,-0.24987793,15.916443,13.717651,-52.0813,8.3668822,-0.265234376,16.1572266,12.8744506
4.71165E+12,0.31047058,0.5765991,7.977173,0.020645142,-0.07444763,-0.24195862,15.916443,13.717651,-52.0813,8.2448974,-0.256832888,16.0769654,13.1555174
4.71165E+12,0.26127625,0.6355591,7.7144775,0.020477295,-0.059417725,-0.22901917,15.916443,13.717651,-52.0813,8.0828551,-0.248129276,15.9967042,13.4365842
4.71166E+12,0.21257019,0.6355133,7.520401,0.0184021,-0.042007446,-0.21479797,16.560364,12.911987,-51.922607,7.9102081,-0.238412478,16.0452272,13.5565182
4.71166E+12,0.13859558,0.60084534,7.440338,0.015213013,-0.02558899,-0.2016449,16.560364,12.911987,-51.922607,7.7492095,-0.227459718,16.1740114,13.3953854
4.71167E+12,0.12182617,0.6298828,7.4516907,0.015029907,-0.019470215,-0.18544006,16.560364,12.911987,-51.922607,7.62081604,-0.214572144,16.3027956,13.2342526
4.71167E+12,0.09274292,0.6238098,7.2768707,0.019210815,-0.021362305,-0.16911316,16.560364,12.911987,-51.922607,7.48075558,-0.200003052,16.4315798,13.0731198
4.71168E+12,0.121032715,0.65979004,6.9384766,0.033218384,-0.028366089,-0.14793396,17.041016,12.57782,-51.50299,7.3255554,-0.18378601,16.6564944,12.8451536
4.71168E+12,0.10354614,0.6951294,6.765854,0.059265137,-0.0388031,-0.124435425,17.041016,12.57782,-51.50299,7.174646,-0.165713501,16.7526248,12.7783202
4.71169E+12,0.17729187,0.8025055,6.5136414,0.077819824,-0.052200317,-0.10020447,17.041016,12.57782,-51.50299,6.98930668,-0.145425415,16.8487552,12.7114868
4.71169E+12,0.30163574,0.918869,6.336487,0.09486389,-0.07121277,-0.073287964,16.775513,13.201904,-51.24359,6.76626594,-0.122994996,16.891785,12.7694702
4.7117E+12,0.44544983,1.0185394,6.252243,0.10630798,-0.09648132,-0.050811768,16.775513,13.201904,-51.24359,6.5613404,-0.099334717,16.9348148,12.8274536
4.7117E+12,0.55908203,1.043045,6.2621765,0.11048889,-0.11016846,-0.03375244,16.775513,13.201904,-51.24359,6.42608038,-0.076498413,16.8817142,12.9522704
4.71171E+12,0.73487854,1.1017914,6.4660797,0.10383606,-0.11035156,-0.019760132,16.775513,13.201904,-51.24359,6.36612552,-0.055563355,16.8286136,13.0770872
4.71171E+12,0.9385376,1.1826935,6.798279,0.0871582,-0.09402466,-0.010070801,16.226196,13.566589,-51.420593,6.42305304,-0.037536621,16.6656496,13.274841
4.71172E+12,0.9871216,1.3311615,7.125595,0.07102966,-0.06347656,-0.006835938,16.226196,13.566589,-51.420593,6.58087464,-0.024246216,16.5557862,13.347778
4.71172E+12,0.9377594,1.3678436,7.281372,0.0637207,-0.019760132,-0.010299683,16.226196,13.566589,-51.420593,6.78670044,-0.016143799,16.4459228,13.420715
4.71173E+12,0.9198456,1.3117371,7.205261,0.06913757,0.03413391,-0.019042969,16.226196,13.566589,-51.420593,6.97531734,-0.013201905,16.3360594,13.493652
4.71173E+12,0.9585724,1.3209229,6.964569,0.0834198,0.09336853,-0.027130127,16.117859,12.767029,-51.75934,7.0750152,-0.014675904,16.2045286,13.406677
4.71174E+12,1.028656,1.4396362,6.669998,0.10177612,0.15362549,-0.03274536,16.117859,12.767029,-51.75934,7.049359,-0.019210815,16.1828612,13.246765
4.71174E+12,1.0849915,1.519577,6.3971405,0.11997986,0.20483398,-0.036819458,16.117859,12.767029,-51.75934,6.9036681,-0.025207519,16.1611938,13.086853
4.71175E+12,1.0843964,1.5752869,6.1561127,0.13600159,0.23243713,-0.04421997,16.117859,12.767029,-51.75934,6.67861624,-0.031991577,16.1395264,12.926941
4.71175E+12,1.1076508,1.5820923,6.0182495,0.15023804,0.23855591,-0.05657959,16.43219,11.828613,-51.913452,6.44121394,-0.039498901,16.1807252,12.5793458
4.71176E+12,1.0256042,1.5735779,6.067734,0.16111755,0.2246399,-0.07078552,16.43219,11.828613,-51.913452,6.26184694,-0.04822998,16.2435914,12.3916626
4.71176E+12,0.91238403,1.62854,6.090454,0.16889954,0.19606018,-0.086380005,16.43219,11.828613,-51.913452,6.14593814,-0.058956909,16.3064576,12.2039794
4.71177E+12,0.84552,1.671341,6.0597076,0.17712402,0.15586853,-0.10020447,16.43219,11.828613,-51.913452,6.07845156,-0.071633911,16.3693238,12.0162962
4.71177E+12,0.8480835,1.658783,6.0549927,0.19059753,0.11071777,-0.11013794,16.738892,12.135315,-52.21405,6.05822756,-0.084817505,16.4935304,11.8899534
4.71178E+12,0.75935364,1.6402893,6.1631165,0.20013428,0.0736084,-0.116989136,16.738892,12.135315,-52.21405,6.08720096,-0.096899414,16.5548708,11.9512938
4.71178E+12,0.61335754,1.6092072,6.337433,0.19902039,0.043304443,-0.12425232,16.738892,12.135315,-52.21405,6.14114076,-0.107592774,16.6162112,12.0126342
4.71179E+12,0.5045929,1.5737762,6.588211,0.19195557,0.020111084,-0.12817383,16.738892,12.135315,-52.21405,6.24069216,-0.115951539,16.6775516,12.0739746
4.71179E+12,0.41792297,1.5341644,6.7778625,0.1870575,0.00517273,-0.12879944,16.946411,12.135315,-51.39618,6.38432314,-0.121670533,16.7803958,12.135315
4.7118E+12,0.36808777,1.5450745,6.867096,0.18746948,-0.003173828,-0.12513733,16.946411,12.135315,-51.39618,6.5467438,-0.124670411,16.8218996,12.135315
4.7118E+12,0.37460327,1.5675659,6.9064026,0.19319153,-0.005966187,-0.11543274,16.946411,12.135315,-51.39618,6.69540102,-0.124359132,16.8634034,12.135315
4.71181E+12,0.4187317,1.5665283,7.001953,0.20019531,-0.007644653,-0.10346985,16.946411,12.135315,-51.39618,6.82830502,-0.120202638,16.9049072,12.135315
4.71181E+12,0.4894867,1.6312408,7.182968,0.20362854,-0.00920105,-0.0927124,16.946411,12.001038,-50.74005,6.94725642,-0.113110352,16.946411,12.1084596
4.71182E+12,0.5283661,1.6934052,7.3420563,0.20602417,-0.009643555,-0.08288574,16.946411,12.001038,-50.74005,7.06009518,-0.103927612,16.946411,12.0816042
4.71182E+12,0.57891846,1.7357788,7.4842834,0.2128601,-0.011505127,-0.07598877,16.946411,12.001038,-50.74005,7.18353266,-0.0940979,16.946411,12.0547488
4.71183E+12,0.70295715,1.7667694,7.691757,0.22480774,-0.017471313,-0.071777344,16.946411,12.001038,-50.74005,7.34060354,-0.085366821,16.946411,12.0278934
4.71183E+12,0.76808167,1.7763214,8.00882,0.24046326,-0.027496338,-0.06983948,16.149902,12.113953,-51.072693,7.54197694,-0.078640747,16.7871092,12.023621
4.71184E+12,0.7183533,1.7437897,8.299713,0.2590332,-0.039871216,-0.07316589,16.149902,12.113953,-51.072693,7.76532594,-0.074731445,16.6278074,12.046204
4.71184E+12,0.6829834,1.7529144,8.532272,0.27716064,-0.043823242,-0.07862854,16.149902,12.113953,-51.072693,8.00336908,-0.073880005,16.4685056,12.068787
4.71185E+12,0.65338135,1.7930298,8.665314,0.2961731,-0.03755188,-0.08329773,16.149902,12.113953,-51.072693,8.2395752,-0.075341797,16.3092038,12.09137
4.71185E+12,0.52526855,1.8027344,8.785538,0.31106567,-0.023239136,-0.0859375,16.3208,12.286377,-51.35498,8.4583314,-0.078173828,16.1840816,12.1484378
4.71186E+12,0.39526367,1.7826385,8.8267975,0.32409668,-0.001144409,-0.08657837,16.3208,12.286377,-51.35498,8.6219269,-0.081521606,16.2182612,12.1829226
4.71186E+12,0.36564636,1.7173004,8.949234,0.33370972,0.028045654,-0.08572388,16.3208,12.286377,-51.35498,8.7518311,-0.084033204,16.2524408,12.2174074
4.71187E+12,0.24446106,1.7139893,8.927429,0.338089,0.06567383,-0.08113098,16.3208,12.286377,-51.35498,8.8308625,-0.084533692,16.2866204,12.2518922
4.71187E+12,0.13111877,1.7487793,8.994308,0.33506775,0.105773926,-0.07119751,16.603088,12.34436,-51.411438,8.8966613,-0.082113648,16.3772576,12.2979736
4.71188E+12,0.026809692,1.7129059,8.990692,0.32977295,0.13978577,-0.058410645,16.603088,12.34436,-51.411438,8.9376921,-0.076608277,16.4337152,12.3095702
4.71188E+12,-0.03337097,1.6440582,8.878113,0.32466125,0.16610718,-0.041748047,16.603088,12.34436,-51.411438,8.9479552,-0.067642212,16.4901728,12.3211668
4.71189E+12,-4.58E-04,1.5602112,9.130386,0.3189087,0.19104004,-0.018325806,16.603088,12.34436,-51.411438,8.9841856,-0.054162598,16.5466304,12.3327634
4.71189E+12,0.065093994,1.670227,9.272202,0.31144714,0.19921875,0.006668091,16.851807,11.346436,-51.896667,9.0531402,-0.036602783,16.6528318,12.1447752
4.7119E+12,0.15504456,1.7822418,9.398422,0.30688477,0.19468689,0.033554077,16.851807,11.346436,-51.896667,9.133963,-0.015652466,16.7025756,11.9451904
4.7119E+12,0.26135254,1.8298798,9.51503,0.30662537,0.1849823,0.060180664,16.851807,11.346436,-51.896667,9.2388306,0.008065796,16.7523194,11.7456056
4.71191E+12,0.28892517,1.8368988,9.692978,0.30448914,0.16882324,0.08099365,16.851807,11.346436,-51.896667,9.4018036,0.032614135,16.8020632,11.5460208
4.71191E+12,0.36868286,1.86586,9.781189,0.29743958,0.15161133,0.095214844,17.198181,11.726379,-52.57263,9.5319642,0.055322265,16.9210818,11.4224246
4.71192E+12,0.4148407,1.9318848,9.942261,0.2844696,0.13406372,0.10383606,17.198181,11.726379,-52.57263,9.665976,0.074755859,16.9903566,11.4984132
4.71192E+12,0.34599304,2.002121,10.048431,0.26216125,0.12124634,0.111083984,17.198181,11.726379,-52.57263,9.7959778,0.09026184,17.0596314,11.5744018
4.71193E+12,0.39308167,2.0143738,10.291779,0.23001099,0.112579346,0.112091064,17.289734,12.001038,-52.75116,9.9513276,0.10064392,17.1472168,11.7053222
4.71193E+12,0.51937866,2.0641785,10.613388,0.19288635,0.1048584,0.1118927,17.289734,12.001038,-52.75116,10.1354096,0.10682373,17.2348022,11.8362426
4.71194E+12,0.65667725,2.0561066,10.957001,0.15553284,0.09593201,0.10910034,17.289734,12.001038,-52.75116,10.370572,0.10960083,17.2531128,11.8911744
4.71194E+12,0.75123596,2.123413,11.353928,0.12567139,0.085372925,0.1013031,17.289734,12.001038,-52.75116,10.6529054,0.109094238,17.2714234,11.9461062
4.71195E+12,0.79333496,2.1560822,11.500748,0.104904175,0.06919861,0.08270264,17.834473,10.639954,-52.220154,10.9433688,0.103417969,17.3986818,11.7288212
4.71195E+12,0.6939392,2.0461578,11.636597,0.09370422,0.05519104,0.058517456,17.834473,10.639954,-52.220154,11.2123324,0.092703247,17.5076296,11.4566044
4.71196E+12,0.421463,1.8585815,11.797897,0.08540344,0.04257202,0.028884888,17.834473,10.639954,-52.220154,11.4492342,0.076101685,17.6165774,11.1843876
4.71196E+12,0.078186035,1.6784668,12.053284,0.07347107,0.03288269,2.75E-04,17.834473,10.639954,-52.220154,11.6684908,0.054336548,17.7255252,10.9121708
4.71197E+12,-0.2376709,1.5206451,12.217148,0.056488037,0.030059814,-0.018844604,16.468811,10.420227,-50.875854,11.8411348,0.030307008,17.5613406,10.5960086
4.71197E+12,-0.50245667,1.3440399,12.27829,0.032562256,0.03666687,-0.026901245,16.468811,10.420227,-50.875854,11.9966432,0.008386231,17.2882082,10.5520632
4.71198E+12,-0.66386414,1.1505585,12.392624,0.002212524,0.049057007,-0.018798828,16.468811,10.420227,-50.875854,12.1478486,-0.007077026,17.0150758,10.5081178
4.71198E+12,-0.7735901,1.0864105,12.57431,-0.027557373,0.05758667,5.95E-04,16.468811,10.420227,-50.875854,12.3031312,-0.012734985,16.7419434,10.4641724
4.71199E+12,-0.7611542,1.0385284,12.908188,-0.05923462,0.055786133,0.028625488,16.088867,10.455322,-50.572205,12.474112,-0.007064819,16.3928222,10.427246
4.71199E+12,-0.6900635,0.98779297,13.445938,-0.09072876,0.041107178,0.06138611,16.088867,10.455322,-50.572205,12.71987,0.008981324,16.3168334,10.434265
4.712E+12,-0.6310272,0.9644623,13.9953,-0.11470032,0.020385742,0.09436035,16.088867,10.455322,-50.572205,13.063272,0.033233643,16.2408446,10.441284
4.712E+12,-0.56658936,0.9797058,14.419647,-0.12857056,-0.002380371,0.12384033,16.088867,10.455322,-50.572205,13.4686766,0.061761474,16.1648558,10.448303
4.71201E+12,-0.47511292,0.9734802,14.668823,-0.12675476,-0.021057129,0.14958191,16.233826,10.308838,-51.8631,13.8875792,0.091558838,16.1178588,10.4260252
4.71201E+12,-0.36087036,0.9853668,14.856964,-0.113464355,-0.028762817,0.168396,16.233826,10.308838,-51.8631,14.2773344,0.11951294,16.1468506,10.3967284
4.71202E+12,-0.2517395,1.047348,14.891235,-0.098098755,-0.025939941,0.18226624,16.233826,10.308838,-51.8631,14.5663938,0.143688966,16.1758424,10.3674316
4.71202E+12,-0.13323975,1.0764618,14.8607025,-0.08547974,-0.009872437,0.19003296,16.233826,10.308838,-51.8631,14.7394743,0.162823488,16.2048342,10.3381348
4.71203E+12,-0.056915283,1.0860901,14.83252,-0.07850647,0.019424438,0.19119263,15.371704,9.098816,-52.946472,14.8220489,0.176293948,16.0614016,10.0668336
4.71203E+12,-0.03883362,1.129364,14.667099,-0.07789612,0.060165405,0.1874237,15.371704,9.098816,-52.946472,14.8217041,0.183862306,15.8889772,9.8248292
4.71204E+12,0.036361694,1.1633301,14.339752,-0.08016968,0.10668945,0.1799469,15.371704,9.098816,-52.946472,14.7182617,0.186172486,15.7165528,9.5828248
4.71204E+12,0.089157104,1.1418457,14.0420685,-0.082962036,0.14706421,0.16998291,15.371704,9.098816,-52.946472,14.5484284,0.18371582,15.5441284,9.3408204
4.71205E+12,-0.004257202,1.0569153,13.801041,-0.08558655,0.1763916,0.15655518,15.229797,8.909607,-53.086853,14.3364961,0.177020264,15.3433226,9.0609742
4.71205E+12,-0.20591736,0.90844727,13.529266,-0.085128784,0.19311523,0.13926697,15.229797,8.909607,-53.086853,14.0758453,0.166635132,15.3149412,9.0231324
4.71206E+12,-0.4940338,0.6886139,13.27713,-0.07984924,0.19819641,0.12409973,15.229797,8.909607,-53.086853,13.7978515,0.153970338,15.2865598,8.9852906
4.71206E+12,-0.78990173,0.5590515,13.055237,-0.07206726,0.19522095,0.115097046,15.229797,8.909607,-53.086853,13.5409485,0.141000367,15.2581784,8.9474488
4.71207E+12,-0.9511719,0.4953766,12.828171,-0.06272888,0.18814087,0.11979675,16.496277,10.177612,-52.15912,13.298169,0.130963135,15.483093,9.163208
4.71207E+12,-1.019577,0.53219604,12.49913,-0.0521698,0.18125916,0.13946533,16.496277,10.177612,-52.15912,13.0377868,0.127545165,15.736389,9.416809
4.71208E+12,-1.009613,0.5142517,12.14679,-0.038894653,0.17391968,0.16506958,16.496277,10.177612,-52.15912,12.7612916,0.132705687,15.989685,9.67041
4.71208E+12,-0.9882965,0.5258484,11.912262,-0.023117065,0.16065979,0.1952362,16.496277,10.177612,-52.15912,12.488318,0.146932981,16.242981,9.924011
4.71209E+12,-0.9884949,0.5463562,11.803223,-0.008407593,0.14163208,0.2236023,17.079163,9.487915,-51.92566,12.2379152,0.168634032,16.6128542,10.0396726
4.71209E+12,-1.038559,0.5883179,11.767654,0.00743103,0.11566162,0.25334167,17.079163,9.487915,-51.92566,12.0258118,0.195343016,16.7294314,9.9017332
4.7121E+12,-1.061554,0.57318115,11.543259,0.029022217,0.08909607,0.28038025,17.079163,9.487915,-51.92566,11.8346376,0.223526,16.8460086,9.7637938
4.7121E+12,-1.008728,0.58898926,11.206863,0.05557251,0.06732178,0.30752563,17.079163,9.487915,-51.92566,11.6466522,0.25201721,16.9625858,9.6258544
4.71211E+12,-0.97439575,0.65745544,10.944061,0.084625244,0.053970337,0.33657837,17.118835,9.425354,-51.913452,11.453012,0.280285644,17.0870974,9.4754028
4.71211E+12,-0.93907166,0.746048,10.739639,0.109451294,0.05041504,0.3642273,17.118835,9.425354,-51.913452,11.2402952,0.308410644,17.0950318,9.4628906
4.71212E+12,-0.8519592,0.8620453,10.311966,0.12477112,0.059127808,0.39068604,17.118835,9.425354,-51.913452,10.9491576,0.335879518,17.1029662,9.4503784
4.71212E+12,-0.74819946,0.9945221,9.897522,0.13404846,0.07949829,0.41577148,17.118835,9.425354,-51.913452,10.6200102,0.362957764,17.1109006,9.4378662
4.71213E+12,-0.6894684,1.0502319,9.709106,0.13465881,0.10232544,0.43170166,18.641663,9.931946,-51.74713,10.3204588,0.38779297,17.4234006,9.5266724
4.71213E+12,-0.6475525,1.1227417,9.268524,0.12947083,0.121170044,0.44392395,18.641663,9.931946,-51.74713,9.9853514,0.409262086,17.7279662,9.6279908
4.71214E+12,-0.6140442,1.1569366,8.864319,0.12294006,0.13977051,0.45170593,18.641663,9.931946,-51.74713,9.6102874,0.426757812,18.0325318,9.7293092
4.71214E+12,-0.6253357,1.2269135,8.602478,0.12294006,0.13977051,0.45170593,18.641663,9.931946,-51.74713,9.2683898,0.43896179,18.3370974,9.8306276
4.71215E+12,-0.60850525,1.3034973,8.334564,0.09475708,0.16822815,0.4517517,17.985535,10.618591,-50.75226,8.9557982,0.446157834,18.5104374,10.069275
4.71215E+12,-0.59898376,1.3384857,8.082397,0.077301025,0.1681366,0.45059204,17.985535,10.618591,-50.75226,8.6304564,0.44993591,18.3792118,10.206604
4.71216E+12,-0.65322876,1.3492737,7.8908234,0.061904907,0.15531921,0.4481659,17.985535,10.618591,-50.75226,8.35491628,0.4507843,18.2479862,10.343933
4.71216E+12,-0.6902771,1.326355,7.811661,0.04547119,0.1318512,0.44232178,17.985535,10.618591,-50.75226,8.14438468,0.44890747,18.1167606,10.481262
4.71217E+12,-0.7076874,1.3347778,7.8467712,0.02809143,0.10131836,0.43296814,17.985535,10.618591,-50.75226,7.99324332,0.445159912,17.985535,10.618591
4.71217E+12,-0.69563293,1.3470459,7.821411,0.01260376,0.063323975,0.42799377,17.985535,10.618591,-50.75226,7.89061272,0.440408326,17.985535,10.618591
4.71218E+12,-0.6606598,1.3300018,7.753174,0.002532959,0.02545166,0.42593384,17.985535,10.618591,-50.75226,7.82476812,0.435476686,17.985535,10.618591
4.71218E+12,-0.5496216,1.368988,7.7711487,-0.007202148,-0.016189575,0.4239807,17.982483,10.560608,-50.77362,7.80083318,0.430639646,17.9849246,10.6069944
4.71219E+12,-0.40148926,1.4156189,7.808548,-0.017700195,-0.05293274,0.42333984,17.982483,10.560608,-50.77362,7.80021058,0.426843258,17.9843142,10.5953978
4.71219E+12,-0.28599548,1.4810181,7.735428,-0.026626587,-0.086746216,0.41889954,17.982483,10.560608,-50.77362,7.77794194,0.424029538,17.9837038,10.5838012
4.7122E+12,-0.18412781,1.5117188,7.599701,-0.036392212,-0.11613464,0.40919495,17.982483,10.560608,-50.77362,7.73359994,0.420269774,17.9830934,10.5722046
4.7122E+12,-0.054489136,1.5359955,7.572983,-0.047683716,-0.13938904,0.39520264,18.130493,8.428955,-51.945496,7.69756174,0.414123534,18.012085,10.1342774
4.71221E+12,0.090652466,1.5739136,7.694641,-0.06535339,-0.15405273,0.37745667,18.130493,8.428955,-51.945496,7.6822602,0.404818728,18.041687,9.7079468
4.71221E+12,0.27944946,1.6143341,7.9613495,-0.093933105,-0.16957092,0.3526764,18.130493,8.428955,-51.945496,7.7128205,0.39068604,18.071289,9.2816162
4.71222E+12,0.3656006,1.6324005,8.26091,-0.1252594,-0.17912292,0.32252502,18.130493,8.428955,-51.945496,7.8179169,0.371411136,18.100891,8.8552856
4.71222E+12,0.33421326,1.5765533,8.415283,-0.15275574,-0.17752075,0.28503418,17.805481,9.082031,-52.583313,7.9810333,0.346578982,18.0654906,8.5595702
4.71223E+12,0.3000946,1.4964752,8.526184,-0.17178345,-0.16557312,0.24502563,17.805481,9.082031,-52.583313,8.1716735,0.31654358,18.0004882,8.6901854
4.71223E+12,0.23945618,1.3995056,8.574066,-0.1828003,-0.14627075,0.20690918,17.805481,9.082031,-52.583313,8.3475585,0.282434082,17.9354858,8.8208006
4.71224E+12,0.08055115,1.2791443,8.5538025,-0.18763733,-0.12194824,0.16879272,17.805481,9.082031,-52.583313,8.4660491,0.245657346,17.8704834,8.9514158
4.71224E+12,-0.0909729,1.1320496,8.611786,-0.1889801,-0.092681885,0.1321106,17.805481,9.016418,-52.61383,8.5362243,0.207574462,17.805481,9.0689084
4.71225E+12,-0.24621582,1.0382385,8.604385,-0.18603516,-0.06163025,0.10450745,17.805481,9.016418,-52.61383,8.5740447,0.171469116,17.805481,9.0557858
4.71225E+12,-0.31199646,1.0088806,8.462494,-0.17739868,-0.030410767,0.08404541,17.805481,9.016418,-52.61383,8.5613067,0.139273072,17.805481,9.0426632
4.71226E+12,-0.36924744,0.9902191,8.275482,-0.1643219,0.001220703,0.07145691,17.805481,9.016418,-52.61383,8.5015899,0.112182618,17.805481,9.0295406
4.71226E+12,-0.39848328,0.9816742,8.045731,-0.15068054,0.032699585,0.06463623,17.919922,8.433533,-52.729797,8.3999756,0.09135132,17.8283692,8.899841
4.71227E+12,-0.42201233,0.99832153,7.8029633,-0.1375885,0.06544495,0.0597229,17.919922,8.433533,-52.729797,8.23821106,0.07687378,17.8512574,8.783264
4.71227E+12,-0.40045166,0.99812317,7.576584,-0.12644958,0.09751892,0.053985596,17.919922,8.433533,-52.729797,8.03265086,0.066769409,17.8741456,8.666687
4.71228E+12,-0.36972046,1.015686,7.447769,-0.12023926,0.12446594,0.051208496,17.919922,8.433533,-52.729797,7.82970586,0.060202026,17.8970338,8.55011
4.71228E+12,-0.3869629,0.99705505,7.3410187,-0.115859985,0.14570618,0.04989624,18.83545,8.7387085,-51.24359,7.6428132,0.055889892,18.1030276,8.4945681
