timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,s_accel_x,s_accel_y,s_accel_z,s_gyro_x,s_gyro_y,s_gyro_z,s_mag_x,s_mag_y,s_mag_z
8.05796E+12,0.35372925,0.4240265,9.511978,-0.17424011,-0.02507019,-0.13754272,16.583252,-17.248535,-47.261047,0.477200318,0.38434754,9.4699006,-0.191326904,-0.115585329,-0.149111938,16.4294434,-17.5048826,-47.1109006
8.05796E+12,0.2850647,0.44407654,9.314743,-0.15132141,0.044769287,-0.12768555,16.215515,-17.407227,-47.3114,0.416711426,0.405712896,9.4842072,-0.182403564,-0.071817018,-0.142532348,16.5097046,-17.2802734,-47.2711176
8.05797E+12,0.18806458,0.45004272,8.994644,-0.12205505,0.11027527,-0.116104126,16.215515,-17.407227,-47.3114,0.343060302,0.42667542,9.3877258,-0.16658325,-0.016842652,-0.134909057,16.4361572,-17.3120118,-47.2811882
8.05797E+12,0.1508789,0.4776001,8.617676,-0.0871582,0.1711731,-0.10093689,16.215515,-17.407227,-47.3114,0.278561402,0.443554692,9.1991668,-0.144384764,0.043838502,-0.125299071,16.3626098,-17.3437502,-47.2912588
8.05798E+12,0.17599487,0.5237427,8.092804,-0.049728394,0.2260437,-0.080581665,16.215515,-17.407227,-47.3114,0.23074646,0.463897712,8.906369,-0.116900633,0.105438233,-0.11257019,16.2890624,-17.3754886,-47.3013294
8.05798E+12,0.2548523,0.6225128,7.581299,-0.012069702,0.26927185,-0.05819702,15.214539,-18.263245,-47.590637,0.21097107,0.503594972,8.5202332,-0.084466551,0.164306641,-0.09670105,16.0153198,-17.5784306,-47.3672474
8.05799E+12,0.36532593,0.78948975,6.9211273,0.02545166,0.29756165,-0.034835815,15.214539,-18.263245,-47.590637,0.227023316,0.572677614,8.04151006,-0.049111937,0.214865114,-0.078131103,15.8151246,-17.7496342,-47.4230948
8.05799E+12,0.46650696,0.91796875,6.2695465,0.06484985,0.30677795,-0.013214111,15.214539,-18.263245,-47.590637,0.282711792,0.66626282,7.49649056,-0.011730957,0.25416565,-0.0575531,15.6149294,-17.9208378,-47.4789422
8.058E+12,0.489563,0.9593353,5.6236725,0.102371216,0.29153442,0.001739502,15.214539,-18.263245,-47.590637,0.350448612,0.76260986,6.89768986,0.026174926,0.278237914,-0.037017822,15.4147342,-18.0920414,-47.5347896
8.058E+12,0.51049805,0.9807129,5.0915985,0.13653564,0.2566986,0.009628296,14.866638,-19.308472,-47.93091,0.417349248,0.8540039,6.29744876,0.063427733,0.284368894,-0.01897583,15.1449588,-18.4722904,-47.6586916
8.05801E+12,0.50561523,1.0167847,4.6792603,0.1620636,0.20986938,0.015106201,14.866638,-19.308472,-47.93091,0.467501834,0.93285828,5.71704102,0.098254393,0.2724884,-0.004315185,15.0753786,-18.6813358,-47.7267462
8.05801E+12,0.4811859,1.0547485,4.3434906,0.17393494,0.15881348,0.019866943,14.866638,-19.308472,-47.93091,0.490673828,0.98591003,5.20151368,0.127951049,0.244738766,0.006625366,15.0057984,-18.8903812,-47.7948008
8.05802E+12,0.47410583,1.0785217,4.048294,0.17520142,0.10650635,0.024230957,14.866638,-19.308472,-47.93091,0.492193602,1.01802062,4.75726318,0.150021363,0.204684446,0.01411438,14.9362182,-19.0994266,-47.8628554
8.05802E+12,0.52711487,1.1515808,3.853485,0.1688385,0.053100586,0.028762817,15.707397,-18.727112,-47.488403,0.499703976,1.05646972,4.40322568,0.16331482,0.156997679,0.019519043,15.0347898,-19.1922,-47.8424086
8.05803E+12,0.6604004,1.2232208,3.9027557,0.1594696,-6.71E-04,0.03437805,15.707397,-18.727112,-47.488403,0.529684446,1.1049713,4.16545712,0.167901612,0.105523682,0.024468994,15.2029416,-19.075928,-47.7539072
8.05803E+12,0.7715759,1.3252716,4.008911,0.14767456,-0.054763794,0.039016724,15.707397,-18.727112,-47.488403,0.58287658,1.16666868,4.03138726,0.165023804,0.052597047,0.029251098,15.3710934,-18.959656,-47.6654058
8.05804E+12,0.81433105,1.4161835,4.0768433,0.13520813,-0.102371216,0.037612915,15.707397,-18.727112,-47.488403,0.64950561,1.23895568,3.9780578,0.157278442,0.000360108,0.032800293,15.5392452,-18.843384,-47.5769044
8.05804E+12,0.8483124,1.4551239,4.192581,0.12438965,-0.13633728,0.030212402,17.367554,-17.89856,-47.151184,0.724346924,1.31427612,4.0069152,0.147116088,-0.048208618,0.033996582,16.0394284,-18.5614016,-47.4209592
8.05805E+12,0.88835144,1.4586182,4.3749695,0.113967896,-0.15989685,0.0181427,17.367554,-17.89856,-47.151184,0.796594238,1.3756836,4.1112121,0.136141967,-0.090808105,0.031872558,16.3714598,-18.3956912,-47.3535154
8.05805E+12,0.86564636,1.5010376,4.5279694,0.104599,-0.17155457,0.00466919,17.367554,-17.89856,-47.151184,0.83764343,1.43124696,4.23625484,0.125167847,-0.124984742,0.025930786,16.7034912,-18.2299808,-47.2860716
8.05806E+12,0.7959137,1.4989319,4.696808,0.09738159,-0.17230225,-0.011535645,17.367554,-17.89856,-47.151184,0.84251099,1.46597902,4.37383424,0.115109253,-0.148492433,0.015820312,17.0355226,-18.0642704,-47.2186278
8.05806E+12,0.71250916,1.4612274,4.799469,0.092422485,-0.15509033,-0.029769897,17.785645,-18.10608,-47.76306,0.822146612,1.4749878,4.51835938,0.106552124,-0.159036256,0.00234375,17.4511722,-17.940064,-47.2735592
8.05807E+12,0.61247253,1.3608093,4.818634,0.08642578,-0.11907959,-0.04508972,17.785645,-18.10608,-47.76306,0.774978638,1.45612488,4.64356998,0.09895935,-0.155584718,-0.012716674,17.5347904,-17.981568,-47.3959344
8.05807E+12,0.46928406,1.3887329,4.921921,0.07627869,-0.06976318,-0.05619812,17.785645,-18.10608,-47.76306,0.691165162,1.44214782,4.75296028,0.091421509,-0.137557984,-0.027584838,17.6184086,-18.023072,-47.5183096
8.05808E+12,0.31079102,1.378128,5.133423,0.06121826,-0.006652832,-0.063308716,17.785645,-18.10608,-47.76306,0.580194094,1.4175659,4.874051,0.082745361,-0.104577636,-0.04118042,17.7020268,-18.064576,-47.6406848
8.05808E+12,0.104034424,1.2996063,5.265167,0.05104065,0.05218506,-0.06617737,17.55371,-18.183899,-47.83783,0.441818239,1.37770078,4.9877228,0.073477173,-0.059680174,-0.052108765,17.739258,-18.1216438,-47.778014
8.05809E+12,-0.037322998,1.1614685,5.199188,0.05241394,0.098724365,-0.06468201,17.55371,-18.183899,-47.83783,0.291851807,1.317749,5.0676666,0.065475464,-0.008917235,-0.059091187,17.692871,-18.1372076,-47.792968
8.05809E+12,-0.14071655,1.1338196,4.886017,0.06982422,0.13320923,-0.05496216,17.55371,-18.183899,-47.83783,0.141213991,1.27235106,5.0811432,0.062155152,0.041540529,-0.061065675,17.646484,-18.1527714,-47.807922
8.0581E+12,-0.17442322,1.2230072,4.577957,0.09339905,0.16217041,-0.038208008,17.55371,-18.183899,-47.83783,0.012472535,1.23920592,5.0123504,0.065579224,0.087927247,-0.057467653,17.600097,-18.1683352,-47.822876
8.0581E+12,-0.08375549,1.4063873,4.3894653,0.10940552,0.17764282,-0.019119263,17.269897,-18.437195,-48.085022,-0.066436767,1.24485778,4.86355886,0.075216676,0.124786377,-0.048629762,17.4969474,-18.2345582,-47.8872684
8.05811E+12,-0.07374573,1.5273895,4.4068146,0.11463928,0.18173218,0.003890991,17.269897,-18.437195,-48.085022,-0.101992798,1.29041442,4.69188838,0.087936402,0.150695801,-0.03461609,17.4401848,-18.2852174,-47.9367068
8.05811E+12,-0.021255493,1.63974,4.3574677,0.104400635,0.1714325,0.019622803,17.269897,-18.437195,-48.085022,-0.098779297,1.38606872,4.52354432,0.098333741,0.165237428,-0.017755127,17.3834222,-18.3358766,-47.9861452
8.05812E+12,0.11529541,1.6704712,4.504654,0.08598328,0.15515137,0.02960205,17.269897,-18.621826,-48.2666,-0.047576905,1.49339904,4.44727172,0.101565553,0.169625856,-0.000842285,17.3266596,-18.423462,-48.0718992
8.05812E+12,0.15109253,1.7599335,4.6822205,0.06291199,0.13650513,0.031692505,17.269897,-18.621826,-48.2666,0.017526245,1.6007843,4.46812442,0.095468141,0.1644928,0.013137817,17.269897,-18.5110474,-48.1576532
8.05813E+12,0.17378235,1.8439331,4.8184357,0.06291199,0.13650513,0.031692505,17.269897,-18.621826,-48.2666,0.069033813,1.68829346,4.5539185,0.086169435,0.156265262,0.023300171,17.269897,-18.5479736,-48.1939688
8.05813E+12,0.045425415,1.8653717,5.054947,0.015609741,0.088027954,0.025360107,17.269897,-18.621826,-48.2666,0.092868042,1.7558899,4.68354498,0.066363527,0.137524417,0.027593994,17.269897,-18.5848998,-48.2302844
8.05814E+12,-0.028701782,1.8274689,5.2712097,-7.63E-05,0.04219055,0.01852417,16.912842,-18.266296,-48.2666,0.091378785,1.79343568,4.86629338,0.045468141,0.111676027,0.027374267,17.198486,-18.55072,-48.2666
8.05814E+12,-0.06614685,1.7546692,5.5480347,-0.006393433,-0.014526367,0.014282227,16.912842,-18.266296,-48.2666,0.055090333,1.81027528,5.07496952,0.026992799,0.077740479,0.024310303,17.127075,-18.479614,-48.2666
8.05815E+12,-0.044128418,1.7687378,5.9037933,-0.010757446,-0.07810974,0.011901856,16.912842,-18.266296,-48.2666,0.016046143,1.81203614,5.31928408,0.012258912,0.034817505,0.020352173,17.055664,-18.408508,-48.2666
8.05815E+12,0.07411194,1.82518,6.328491,-0.015975952,-0.1416626,0.01499939,16.912842,-18.266296,-48.2666,-0.003887939,1.80828552,5.62129514,-0.003518677,-0.020816041,0.01701355,16.984253,-18.337402,-48.2666
8.05816E+12,0.15774536,1.8566589,6.8039703,-0.026260376,-0.19963074,0.016983032,16.127014,-18.026733,-48.176575,0.01857605,1.80654296,5.9710998,-0.0118927,-0.078347779,0.015338135,16.7556764,-18.2183834,-48.248595
8.05816E+12,0.24969482,1.9089813,7.3493347,-0.038909912,-0.24664307,0.017852783,16.127014,-18.026733,-48.176575,0.07425537,1.82284544,6.3867248,-0.019659424,-0.136114503,0.015203858,16.5985108,-18.1704708,-48.23059
8.05817E+12,0.263443,1.8869781,7.7808533,-0.053771973,-0.2850647,0.016845703,16.127014,-18.026733,-48.176575,0.14017334,1.84930722,6.83328852,-0.029135132,-0.19022217,0.015716553,16.4413452,-18.1225582,-48.212585
8.05817E+12,0.23583984,1.8611298,8.265884,-0.06718445,-0.30906677,0.011077881,16.127014,-18.026733,-48.176575,0.196166992,1.86778562,7.30570666,-0.040420533,-0.236413576,0.015551758,16.2841796,-18.0746456,-48.19458
8.05818E+12,0.23768616,1.8499298,8.755981,-0.082595825,-0.31544495,0.003067017,15.725708,-18.10608,-48.098755,0.228881836,1.87273558,7.79120466,-0.053744507,-0.271170046,0.013165283,16.0467528,-18.0426024,-48.161011
